pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
EPIC 206024342 c,EPIC 206024342,1,1,3,0,0,2021.0,0,0.911724,,1.4,0.12489985,,,,,,5724.0,1.1,,4.5,369.888
EPIC 206024342 d,EPIC 206024342,1,1,3,0,0,2021.0,0,14.647531,,2.6,0.23195686,,,,,,5724.0,1.1,,4.5,369.888
EPIC 206032309 b,EPIC 206032309,1,1,1,0,0,2019.0,0,2.87814,,1.01,0.09010616,,,,,,,,0.221,,161.365
EPIC 206042996 b,EPIC 206042996,1,1,2,0,0,2019.0,0,5.2986,,1.7,0.1516641,,,,,,4114.0,0.5,0.56,4.8,451.769
EPIC 206042996 c,EPIC 206042996,1,1,2,0,0,2021.0,0,0.354884,,1.2,0.10705701,,,,,,4114.0,0.5,,4.8,451.769
EPIC 206215704 b,EPIC 206215704,1,1,1,0,0,2019.0,0,2.255436,,1.0,0.08921418,,,,,,3297.0,0.25,0.41,4.9,109.888
EPIC 206317286 b,EPIC 206317286,1,1,2,0,0,2019.0,0,1.58252,,0.96,0.08564546,,,,,,,,0.711,,314.35
EPIC 206317286 c,EPIC 206317286,1,1,2,0,0,2022.0,0,17.515472,,2.094,0.18681449,,,,,,4752.0,0.758,0.832,4.596,314.35
EPIC 211822797 b,EPIC 211822797,1,1,1,0,0,2016.0,0,21.1701963,0.1195,1.92,0.17129122,,,,,431.0,4057.0,0.58,0.62,4.7,186.197
EPIC 211945201 b,EPIC 211945201,1,1,1,0,0,2018.0,0,19.49221,0.1493,5.76,0.51387278,,,,,817.0,6069.0,1.39,1.17,4.22,181.69
EPIC 212297394 b,EPIC 212297394,1,1,2,0,0,2019.0,0,2.289363,,1.48,0.13203698,,,,,1149.0,5171.0,0.8,0.83,4.55,418.395
EPIC 212297394 c,EPIC 212297394,1,1,2,0,0,2021.0,0,5.213965,,2.27,0.20251618,,,,,866.0,5171.0,0.8,0.83,4.55,418.395
EPIC 212424622 b,EPIC 212424622,1,1,1,0,0,2019.0,0,18.0983,,2.17,0.19359443,,,,,,,,1.106,,611.804
EPIC 212499991 b,EPIC 212499991,1,1,1,0,0,2019.0,0,34.885,,1.6,0.14274244,,,,,,,,0.912,,283.29
EPIC 212587672 b,EPIC 212587672,1,1,2,0,0,2019.0,0,15.28078,,1.26,0.11240986,,,,,756.0,6004.0,0.98,0.99,4.45,320.07
EPIC 212587672 c,EPIC 212587672,1,1,2,0,0,2021.0,0,23.228555,,2.32,0.20697689,,,,,658.0,6004.0,0.98,0.99,4.45,320.07
EPIC 212624936 b,EPIC 212624936,1,1,2,0,0,2021.0,0,0.578657,,1.2,0.10705701,,,,,,5765.0,0.93,,4.4,561.929
EPIC 212624936 c,EPIC 212624936,1,1,2,0,0,2021.0,0,11.811437,,2.3,0.20519261,,,,,,5765.0,0.93,,4.4,561.929
EPIC 212737443 b,EPIC 212737443,1,1,2,0,0,2019.0,0,13.603,0.098,2.586,0.23070747,,,,,536.0,4684.0,0.673,0.69,4.622,336.25
EPIC 212737443 c,EPIC 212737443,1,1,2,0,0,2019.0,0,65.55,0.28,2.69,0.23998573,,,,,316.0,4684.0,0.673,0.69,4.622,336.25
EPIC 220492298 b,EPIC 220492298,1,1,1,0,0,2021.0,0,0.762406,,0.99,0.08832204,,,,,,5620.0,0.89,,4.5,624.512
EPIC 220554210 c,K2-282,1,1,2,0,0,2019.0,0,0.70531,,1.6,0.14274268,,,,,,5499.0,1.0,0.94,4.5,496.289
EPIC 220674823 b,EPIC 220674823,1,1,2,0,0,2016.0,0,0.57130782,0.0132,1.606,0.14327797,7.54,0.02372349,Mass,,2324.0,5578.0,0.99,0.913,4.408,244.59
EPIC 220674823 c,EPIC 220674823,1,1,2,0,0,2016.0,0,13.340603,0.1078,2.712,0.24194885,7.9,0.02485618,Mass,,838.0,5578.0,0.99,0.913,4.408,244.59
EPIC 228836835 b,EPIC 228836835,1,1,1,0,0,2021.0,0,0.728113,,1.1,0.0981356,,,,,,3782.0,0.32,,5.0,150.124
EPIC 229004835 b,EPIC 229004835,1,1,1,0,0,2023.0,0,16.141132,0.1237,2.332,0.20804746,10.4,0.03272206,Mass,69.7,804.0,5868.0,0.999,0.97,,121.971
EPIC 246851721 b,EPIC 246851721,1,2,1,0,0,2018.0,0,6.180235,0.07229,11.780659,1.051,953.49,3.0,Mass,642.0,1401.0,6202.0,1.586,1.317,4.157,372.632
EPIC 248847494 b,EPIC 248847494,1,1,1,0,0,2018.0,0,3650.0,4.5,12.44199,1.11,4131.79,13.0,Mass,0.19,183.0,4898.0,2.7,0.9,3.52,551.886
EPIC 249893012 b,EPIC 249893012,1,1,3,0,0,2020.0,0,3.5951,0.047,1.95,0.17396735,8.75,0.02753044,Mass,1037.0,1616.0,5430.0,1.71,1.05,3.99,321.296
EPIC 249893012 c,EPIC 249893012,1,1,3,0,0,2020.0,0,15.624,0.13,3.67,0.32741547,14.67,0.04615675,Mass,160.0,990.0,5430.0,1.71,1.05,3.99,321.296
EPIC 249893012 d,EPIC 249893012,1,1,3,0,0,2020.0,0,35.747,0.22,3.94,0.35150326,10.18,0.0320297,Mass,53.0,752.0,5430.0,1.71,1.05,3.99,321.296
FU Tau b,FU Tau,1,1,1,0,0,2008.0,0,,800.0,,,5085.28,16.0,Mass,,2375.0,2838.0,,0.05,,
G 192-15 b,G 192-15,1,1,2,0,0,2025.0,0,2.27476,0.01723,,,1.03,0.00324074,Msini,7.06,453.6,,,0.132,,9.53114
G 192-15 c,G 192-15,1,1,2,0,0,2025.0,0,1219.0,1.137,,,14.3,0.04499283,Msini,0.0016,55.9,,,0.132,,9.53114
G 196-3 b,G 196-3,1,1,1,0,0,2024.0,0,,350.0,,,8263.538582,26.0,Mass,,1670.0,,,,,21.7912
G 261-6 b,G 261-6,1,1,1,0,0,2025.0,0,5.4536,0.02971,,,1.37,0.0043105,Msini,1.8,322.3,,,0.118,,10.6267
G 264-012 b,G 264-012,1,1,2,0,0,2021.0,0,2.30538,0.02279,,,2.5,0.00786588,Msini,20.5,587.0,3326.0,0.305,0.297,4.85,16.009
G 264-012 c,G 264-012,1,1,2,0,0,2021.0,0,8.0518,0.0525,,,3.75,0.01179882,Msini,3.87,387.0,3326.0,0.305,0.297,4.85,16.009
G 268-110 b,G 268-110,1,1,1,0,0,2025.0,0,1.43263,0.01283,,,1.52,0.00478245,Msini,13.57,534.0,,,0.137,,
G 9-40 b,G 9-40,1,1,1,0,0,2019.0,0,5.7459982,0.0418,1.9,0.16950694,4.0,0.01258541,Mass,6.27,440.6,3395.0,0.3026,0.2952,4.84,27.9276
GJ 1002 b,GJ 1002,1,1,2,0,0,2022.0,0,10.3465,0.0457,,,1.08,0.00339806,Msini,0.67,230.9,3024.0,0.137,0.12,5.1,4.84867
GJ 1002 c,GJ 1002,1,1,2,0,0,2022.0,0,21.202,0.0738,,,1.36,0.00427904,Msini,0.257,181.7,3024.0,0.137,0.12,5.1,4.84867
GJ 1061 b,GJ 1061,1,1,3,0,0,2020.0,0,3.2073,0.021,,,1.11,0.00349245,Mass,3.8,,2953.0,0.156,0.12,,3.67278
GJ 1061 c,GJ 1061,1,1,3,0,0,2020.0,0,6.6821,0.0342,,,1.81,0.0056949,Mass,1.4,,2953.0,0.156,0.12,,3.67278
GJ 1061 d,GJ 1061,1,1,3,0,0,2020.0,0,13.066,0.054,,,1.67,0.00525441,Mass,0.6,,2953.0,0.156,0.12,,3.67278
GJ 1132 b,GJ 1132,1,1,2,0,0,2015.0,0,1.62892911,0.0157,1.19151465,0.1063,1.83704819,0.00578,Mass,19.3,583.8,3229.0,0.2211,0.1945,5.037,12.613
GJ 1132 c,GJ 1132,1,1,2,0,0,2018.0,0,8.929,0.0476,,,2.91,0.00915588,Msini,,300.0,3270.0,0.226,0.198,5.02,12.613
GJ 1137 c,HD 93083,1,1,2,0,0,2026.0,0,9.6412,0.0835,,,5.12,0.01610932,Msini,58.4,,5033.8,0.837,0.836,4.23,28.5159
GJ 1148 b,GJ 1148,1,1,2,0,0,2010.0,0,41.38,0.166,,,96.7,0.3042507,Msini,,,3287.0,0.358519,0.344045,4.86566,11.0143
GJ 1148 c,GJ 1148,1,1,2,0,0,2017.0,0,532.58,0.912,,,68.06,0.21413963,Msini,,,3287.0,0.358519,0.344045,4.86566,11.0143
GJ 1151 c,GJ 1151,1,1,1,0,0,2023.0,0,389.7,0.5714,,,10.62,0.03341426,Msini,,,3280.0,0.1781,0.1639,5.09,8.03625
GJ 1214 b,GJ 1214,1,1,1,0,0,2009.0,0,1.580404531,0.01505,2.733,0.24382235,8.41,0.02646082,Mass,17.2,567.0,3101.0,0.2162,0.182,5.0286,14.6427
GJ 1252 b,GJ 1252,1,1,1,0,0,2020.0,0,0.5182331,0.00916,1.193,0.10643251,1.32,0.00415318,Mass,,1089.0,3458.0,0.391,0.381,,20.373
GJ 1265 b,GJ 1265,1,1,1,0,0,2018.0,0,3.6511,0.026,,,7.4,0.02328289,Msini,,,3236.0,0.192,0.178,5.09,10.2525
GJ 1289 b,GJ 1289,1,1,1,0,0,2024.0,0,111.74,0.27,,,6.27,0.01972763,Msini,,150.0,3296.0,,0.21,,8.35147
GJ 143 b,GJ 143,1,1,2,0,0,2019.0,0,35.61253,0.1915,2.61,0.2328486,22.7,0.07142183,Mass,,422.0,4640.0,0.695,0.73,4.613,16.32
GJ 15 A c,GJ 15 A,1,2,2,0,0,2018.0,0,7600.0,5.4,,,36.0,0.1132681,Msini,,,3607.0,0.38,0.38,4.87,3.56228
GJ 160.2 b,GJ 160.2,1,1,1,0,0,2014.0,0,5.2354,0.053,,,10.2,0.03209263,Msini,,,4347.0,,0.69,,25.8557
GJ 163 b,GJ 163,1,1,3,0,0,2013.0,0,8.63182,0.0607,,,10.6,0.03335116,Msini,,,,,,,15.1285
GJ 163 c,GJ 163,1,1,3,0,0,2013.0,0,25.63058,0.1254,,,6.8,0.02139509,Msini,,,,,,,15.1285
GJ 163 d,GJ 163,1,1,3,0,0,2013.0,0,603.95116,1.0304,,,29.4,0.09250228,Msini,,,,,,,15.1285
GJ 179 b,GJ 179,1,1,1,0,0,2009.0,0,2288.0,2.41,,,260.61,0.82,Msini,,,3370.0,0.38,0.357,4.83,12.356
GJ 180 b,GJ 180,1,1,3,0,0,2014.0,0,17.133,0.092,,,6.49,0.02041972,Msini,,,,,0.43,,11.9407
GJ 180 c,GJ 180,1,1,3,0,0,2014.0,0,24.329,0.129,,,6.4,0.02013655,Msini,,,3371.0,,0.43,,11.9407
GJ 180 d,GJ 180,1,1,3,0,0,2020.0,0,106.3,0.309,,,7.56,0.0237863,Msini,,,,,0.43,,11.9407
GJ 2030 b,GJ 2030,1,1,2,0,0,2022.0,0,2.38129,0.034,,,4.76742611,0.015,Msini,,,,,0.96,,37.0788
GJ 2030 c,GJ 2030,1,1,2,0,0,2022.0,0,25533.11353,16.761,,,4069.15709482,12.803,Mass,,,,,0.96,,37.0788
GJ 2056 b,GJ 2056,1,1,1,0,0,2020.0,0,69.971,0.283,,,16.2,0.05097064,Msini,,,,,0.62,,28.4434
GJ 2126 b,GJ 2126,1,1,1,0,0,2025.0,0,272.7,0.71,,,413.1769291,1.3,Msini,,,4159.0,0.728,0.65,4.527,38.129
GJ 238 b,GJ 238,1,1,1,0,0,2024.0,0,1.7446999,0.02123,0.566,0.05049522,,,,,758.0,3485.0,0.4314,0.4193,,15.2142
GJ 251 b,GJ 251,1,1,2,0,0,2020.0,0,14.237,0.0808,,,3.85,0.01211345,Msini,2.37,336.0,3342.0,0.36,0.35,4.87,5.58057
GJ 251 c,GJ 251,1,1,2,0,0,2025.0,0,53.647,0.196,,,3.88,0.01220785,Msini,0.404,216.0,3342.0,0.36,0.35,4.87,5.58057
GJ 27.1 b,GJ 27.1,1,1,1,0,0,2014.0,0,15.819,0.101,,,13.0,0.04090237,Msini,,,3542.0,,0.53,,23.6062
GJ 273 b,GJ 273,1,1,2,0,0,2017.0,0,18.6498,0.091101,,,2.89,0.00909291,Msini,1.06,,3382.0,0.293,0.29,,5.921535
GJ 273 c,GJ 273,1,1,2,0,0,2017.0,0,4.7234,0.036467,,,1.18,0.00371268,Msini,6.66,,3382.0,0.293,0.29,,5.921535
GJ 3021 b,GJ 3021,1,2,1,0,0,2000.0,0,133.71,0.49,,,1071.04,3.37,Msini,,350.0,5540.0,0.9,0.9,4.7,17.5559
GJ 3082 b,GJ 3082,1,1,1,0,0,2020.0,0,11.949,0.079,,,8.2,0.02579996,Msini,,,,,0.47,,16.6186
GJ 3090 b,GJ 3090,1,1,2,0,0,2022.0,0,2.85310198,0.0316,2.18,0.19448691,4.52,0.01422151,Mass,45.4,723.0,3707.0,0.516,0.519,,22.4751
GJ 3090 c,GJ 3090,1,1,2,0,0,2026.0,0,15.9407,0.0997,,,10.0,0.03146352,Msini,4.58,407.2,3707.0,0.516,0.519,,22.4751
GJ 3138 b,GJ 3138,1,1,3,0,0,2017.0,0,1.22003,0.0197,,,1.78,0.00560048,Msini,118.1,,3717.0,0.5,0.681,,28.4712
GJ 3138 c,GJ 3138,1,1,3,0,0,2017.0,0,5.974,0.057,,,4.18,0.01315168,Msini,13.9,,3717.0,0.5,0.681,,28.4712
GJ 3138 d,GJ 3138,1,1,3,0,0,2017.0,0,257.8,0.698,,,10.5,0.03303653,Msini,0.1,,3717.0,0.5,0.681,,28.4712
GJ 317 b,GJ 317,1,1,2,0,0,2007.0,0,695.69,1.138,,,536.49435102,1.688,Msini,,,3496.0,0.403,0.402,,15.1968
GJ 317 c,GJ 317,1,1,2,0,0,2016.0,0,6500.0,5.04,,,454.49462201,1.43,Msini,,,3496.0,0.403,0.402,,15.1968
GJ 3222 b,GJ 3222,1,2,1,0,0,2022.0,0,10.66669,0.091,,,11.44182265,0.036,Msini,,,,,0.89,,18.23817
GJ 328 b,GJ 328,1,1,2,0,0,2013.0,0,3771.0,4.11,,,797.74930157,2.51,Msini,,,3897.0,0.63,0.65,4.64,20.5266
GJ 328 c,GJ 328,1,1,2,0,0,2023.0,0,241.8,0.657,,,21.4,0.06733193,Msini,,,3897.0,0.63,0.65,4.64,20.5266
GJ 3293 b,GJ 3293,1,1,4,0,0,2015.0,0,30.5987,0.14339,,,23.54,0.07406475,Msini,1.07,,3466.0,0.404,0.42,,20.1903
GJ 3293 c,GJ 3293,1,1,4,0,0,2015.0,0,122.6196,0.36175,,,21.09,0.06635623,Msini,0.17,,3466.0,0.404,0.42,,20.1903
GJ 3293 d,GJ 3293,1,1,4,0,0,2017.0,0,48.1345,0.19394,,,7.6,0.02391215,Msini,0.59,,3466.0,0.404,0.42,,20.1903
GJ 3293 e,GJ 3293,1,1,4,0,0,2017.0,0,13.2543,0.08208,,,3.28,0.01031998,Msini,3.34,,3466.0,0.404,0.42,,20.1903
GJ 3323 b,GJ 3323,1,1,2,0,0,2017.0,0,5.3636,0.03282,,,2.02,0.0063556,Msini,2.58,,3159.0,0.119,0.164,,5.37484
GJ 3323 c,GJ 3323,1,1,2,0,0,2017.0,0,40.54,0.1264,,,2.31,0.00726804,Msini,0.17,,3159.0,0.119,0.164,,5.37484
GJ 3341 b,GJ 3341,1,1,1,0,0,2015.0,0,14.207,0.089,,,6.6,0.0208,Msini,,,3526.0,0.439,0.47,,23.619
GJ 338 B b,GJ 338 B,1,2,1,0,0,2020.0,0,24.422,0.142,,,10.6,0.03335133,Msini,,391.0,4014.0,0.58,0.64,4.68,6.33256
GJ 341 b,GJ 341,1,1,1,0,0,2025.0,0,7.57686,,0.88,0.07850848,4.0,0.01258541,Mass,13.8,,3770.0,0.5066,0.48,4.72,10.454
GJ 3470 b,GJ 3470,1,1,1,0,0,2012.0,0,3.3366496,0.0355,4.57,0.40770809,13.9,0.04373407,Mass,,593.5,3600.0,0.547,0.539,4.695,29.4214
GJ 3473 b,GJ 3473,1,2,2,0,0,2020.0,0,1.1980035,0.01589,1.264,0.11276653,1.86,0.00585219,Mass,59.4,773.0,3347.0,0.364,0.36,4.81,27.3644
GJ 3473 c,GJ 3473,1,2,2,0,0,2020.0,0,15.509,0.0876,,,7.41,0.02331435,Msini,1.95,329.1,3347.0,0.364,0.36,4.81,27.3644
GJ 3512 b,GJ 3512,1,1,2,0,0,2019.0,0,203.109,0.3376,,,146.51889563,0.461,Msini,,,3141.0,0.139,0.123,,9.48637
GJ 3512 c,GJ 3512,1,1,2,0,0,2020.0,0,2354.0,1.731,,,143.97626837,0.453,Msini,,,3141.0,0.139,0.123,,9.48637
GJ 357 b,GJ 357,1,1,3,0,0,2019.0,0,3.9306,0.036,1.2,0.10705701,1.84,,,12.6,518.0,3505.0,0.337,0.342,4.94,9.44181
GJ 357 c,GJ 357,1,1,3,0,0,2019.0,0,9.1247,0.061,,,3.4,0.01069754,Msini,4.45,401.2,3505.0,0.337,0.342,4.94,9.44181
GJ 357 d,GJ 357,1,1,3,0,0,2019.0,0,55.661,0.204,,,6.1,0.01919265,Msini,0.38,219.6,3505.0,0.337,0.342,4.94,9.44181
GJ 3634 b,GJ 3634,1,1,1,0,0,2010.0,0,2.64561,0.0287,,,8.4,0.026,Mass,,,,0.43,0.45,,20.3779
GJ 367 b,GJ 367,1,1,3,0,0,2021.0,0,0.3219225,0.00709,0.699,0.06236071,0.633,0.00199164,Mass,579.0,1365.0,3522.0,0.458,0.455,4.776,9.41263
GJ 367 c,GJ 367,1,1,3,0,0,2023.0,0,11.5301,,,,4.13,0.01299443,Msini,,,3522.0,0.458,0.455,4.776,9.41263
GJ 367 d,GJ 367,1,1,3,0,0,2023.0,0,34.369,,,,6.03,0.0189725,Msini,,,3522.0,0.458,0.455,4.776,9.41263
GJ 3779 b,GJ 3779,1,1,1,0,0,2018.0,0,3.0232,0.026,,,8.0,0.02517069,Msini,,,3324.0,0.281,0.27,5.05,13.743
GJ 3929 b,GJ 3929,1,1,2,0,0,2022.0,0,2.616235,0.0252,1.09,0.09724345,1.75,0.00550612,Mass,17.3,568.0,3384.0,0.32,0.313,4.89,15.8095
GJ 3929 c,GJ 3929,1,1,2,0,0,2022.0,0,15.04,0.081,,,5.71,0.01796567,Msini,1.68,317.0,3384.0,0.32,0.313,4.89,15.8095
GJ 393 b,GJ 393,1,1,1,0,0,2021.0,0,7.02679,0.05402,,,1.71,0.00538026,Msini,9.21,485.0,3579.0,0.426,0.426,4.88,7.03149
GJ 3942 b,GJ 3942,1,1,1,0,0,2017.0,0,6.905,0.0608,,,7.14,0.02246484,Msini,,590.0,3867.0,0.61,0.63,4.65,16.9287
GJ 3988 b,GJ 3988,1,1,1,0,0,2023.0,0,6.9442,0.0405,,,3.69,0.01161004,Msini,2.45,348.0,3273.0,0.19734,0.1842,4.92,9.9105
GJ 3998 b,GJ 3998,1,1,3,0,0,2016.0,0,2.65033,0.03,,,2.5,0.00786588,Msini,48.0,,3726.0,0.5,0.52,4.75,18.1459
GJ 3998 c,GJ 3998,1,1,3,0,0,2016.0,0,13.727,0.09,,,6.82,0.02145812,Msini,5.4,,3726.0,0.5,0.52,4.75,18.1459
GJ 3998 d,GJ 3998,1,1,3,0,0,2025.0,0,41.78,0.189,,,6.07,0.01909836,Msini,1.2,,3726.0,0.5,0.52,4.75,18.1459
GJ 411 b,GJ 411,1,1,2,0,0,2019.0,0,12.9394,0.07879,,,2.69,0.00846369,Msini,3.13,370.0,3719.0,0.3685,0.3899,4.895,5.675773
GJ 414 A b,GJ 414 A,1,2,2,0,0,2021.0,0,50.8,0.2324,2.63,0.23463288,7.6,0.02391215,Msini,,308.6,4120.0,0.68,0.65,4.65,11.8893
GJ 414 A c,GJ 414 A,1,2,2,0,0,2021.0,0,749.83,1.4,8.4,0.74939781,53.83,0.16936727,Msini,,124.7,4120.0,0.68,0.65,4.65,11.8893
GJ 422 b,GJ 422,1,1,1,0,0,2014.0,0,20.129,0.111,,,11.07,0.03482994,Msini,,,,,0.35,,12.6631
GJ 4274 b,GJ 4274,1,1,2,0,0,2026.0,0,1.6339,0.0153,,,2.97,0.00934467,Msini,14.7,,3228.0,0.19,0.18,5.26,7.23556
GJ 4274 c,GJ 4274,1,1,2,0,0,2026.0,0,69.57,0.186,,,8.39,0.02639789,Msini,0.1,,3228.0,0.19,0.18,5.26,7.23556
GJ 4276 b,GJ 4276,1,1,1,0,0,2019.0,0,13.352,0.082,,,16.57,0.05213479,Msini,,,3387.0,0.407,0.406,4.97,21.3362
GJ 433 b,GJ 433,1,1,3,0,0,2013.0,0,7.3705,0.062,,,6.043,0.01901331,Msini,,,,,0.48,,9.06456
GJ 433 c,GJ 433,1,1,3,0,0,2014.0,0,5094.105,4.819,,,32.422,0.10201051,Msini,,,,,0.48,,9.06456
GJ 433 d,GJ 433,1,1,3,0,0,2020.0,0,36.059,0.178,,,5.223,0.01643331,Msini,,,,,0.48,,9.06456
GJ 436 b,GJ 436,1,1,1,0,0,2004.0,0,2.64388312,0.0291,4.17,0.372,22.1,0.07,Mass,,,,0.455,0.47,4.792,9.75321
GJ 463 b,GJ 463,1,1,1,0,0,2022.0,0,3459.0,3.53,,,524.09904314,1.649,Msini,,,3563.0,0.483,0.486,,18.3554
GJ 480 b,GJ 480,1,1,1,0,0,2020.0,0,9.5536,0.068,,,8.8,0.0276879,Msini,,406.0,3509.0,0.449,0.45,4.88,14.2358
GJ 486 b,GJ 486,1,1,1,0,0,2021.0,0,1.46712127,0.01714,1.289,0.11499708,2.77,0.00871539,Mass,39.2,696.3,3317.0,0.3243,0.312,4.9111,8.07426
GJ 504 b,GJ 504,1,1,1,0,0,2013.0,0,,43.5,,,1271.3,4.0,Mass,,510.0,6234.0,,1.22,4.6,17.5299
GJ 508.2 b,GJ 508.2,1,1,1,0,0,2025.0,0,5300.0,4.85,,,587.98255295,1.85,Msini,,,3720.0,0.53,0.54,,16.6374
GJ 514 b,GJ 514,1,1,1,0,0,2022.0,0,140.43,0.422,,,5.2,0.01636103,Msini,0.28,202.0,3728.0,0.5,0.51,4.76,7.61778
GJ 536 b,GJ 536,1,1,2,0,0,2016.0,0,8.70874,0.0668,,,6.37,0.02004226,Msini,9.9,451.0,3641.0,0.529,0.528,4.713,10.4092
GJ 536 c,GJ 536,1,1,2,0,0,2025.0,0,32.761,0.1617,,,5.89,0.01853201,Msini,1.692,290.5,3641.0,0.529,0.528,4.713,10.4092
GJ 581 b,GJ 581,1,1,3,0,0,2005.0,0,5.3686,0.0399,,,20.5,0.06450021,Mass,,,3500.0,0.302,0.295,4.97,6.2981
GJ 581 c,GJ 581,1,1,3,0,0,2007.0,0,12.9211,0.0718,,,6.81,0.02142666,Mass,,,3500.0,0.302,0.295,4.97,6.2981
GJ 581 e,GJ 581,1,1,3,0,0,2009.0,0,3.1481,0.02799,,,2.48,0.00780295,Mass,,,3500.0,0.302,0.295,4.97,6.2981
GJ 625 b,GJ 625,1,1,1,0,0,2017.0,0,14.628,0.078361,,,2.82,0.00887267,Msini,,,3499.0,0.31,0.3,4.94,6.47249
GJ 649 b,GJ 649,1,1,1,0,0,2009.0,0,600.1,1.112,,,81.99972901,0.258,Msini,,,3734.0,0.5,0.51,4.76,10.3796
GJ 667 C b,GJ 667 C,1,3,5,0,0,2012.0,0,7.203,0.0505,,,5.6,,,,,3350.0,,0.33,,7.24396
GJ 667 C c,GJ 667 C,1,3,5,0,0,2013.0,0,28.14,0.125,,,3.8,0.012,Msini,,,3350.0,,0.33,4.69,7.24396
GJ 674 b,GJ 674,1,1,1,0,0,2007.0,0,4.6938,0.039,,,11.09,0.035,Msini,,,3600.0,,0.35,,4.54896
GJ 676 A b,GJ 676 A,1,2,4,0,0,2010.0,0,1051.44521,1.735,,,1840.86213334,5.792,Mass,,,3734.0,0.69,0.626,,16.0272
GJ 676 A c,GJ 676 A,1,2,4,0,0,2016.0,0,13921.42302,9.726,,,4288.14086724,13.492,Mass,,,,,0.626,,16.0272
GJ 676 A d,GJ 676 A,1,2,4,0,0,2012.0,0,3.60076,0.039,,,3.81394088,0.012,Msini,,,,,0.626,,16.0272
GJ 676 A e,GJ 676 A,1,2,4,0,0,2012.0,0,35.47358,0.181,,,6.67439655,0.021,Msini,,,,,0.626,,16.0272
GJ 680 b,GJ 680,1,2,1,0,0,2022.0,0,17281.66514,10.138,,,7977.4930157,25.1,Mass,,,,,0.456,,9.67315
GJ 682 b,GJ 682,1,1,2,0,0,2014.0,0,17.478,0.08,,,4.4,0.01384388,Msini,,,3028.0,,0.27,,5.00671
GJ 682 c,GJ 682,1,1,2,0,0,2014.0,0,57.32,0.176,,,8.7,0.02737312,Msini,,,3028.0,,0.27,,5.00671
GJ 685 b,GJ 685,1,1,1,0,0,2019.0,0,24.16,0.1344,,,9.0,0.02831702,Msini,,,3816.0,0.54,0.55,4.72,14.3155
GJ 687 b,GJ 687,1,1,2,0,0,2014.0,0,38.142,0.163,,,17.2,0.05411698,Msini,,,,,0.4,,4.54939
GJ 687 c,GJ 687,1,1,2,0,0,2020.0,0,727.562,1.165,,,16.0,0.05034138,Msini,,,,,0.4,,4.54939
GJ 720 A b,GJ 720 A,1,2,1,0,0,2021.0,0,19.466,0.119,,,13.64,0.04291624,Msini,,401.0,3837.0,0.56,0.57,4.71,15.5575
GJ 724 b,GJ 724,1,1,1,0,0,2023.0,0,5.101284,0.04685,,,10.75,0.03382328,Msini,23.32,611.0,3799.0,0.52226,0.5271,4.88,16.9658
GJ 740 b,GJ 740,1,1,1,0,0,2021.0,0,2.37756,0.029,,,2.96,0.00931315,Msini,79.0,829.0,3913.0,0.56,0.58,4.68,11.1017
GJ 806 b,GJ 806,1,1,2,0,0,2023.0,0,0.9263237,0.01406,1.331,0.11874407,1.9,0.00597807,Mass,130.0,940.0,3600.0,0.4144,0.413,4.98,12.0445
GJ 806 c,GJ 806,1,1,2,0,0,2023.0,0,6.64064,0.0523,,,5.8,0.01824884,Msini,9.5,490.0,3600.0,0.4144,0.413,4.98,12.0445
GJ 832 b,GJ 832,1,1,1,0,0,2008.0,0,3853.0,3.7,,,314.65012293,0.99,Mass,,,3472.0,,0.45,,4.96435
GJ 849 b,GJ 849,1,1,2,0,0,2006.0,0,1925.31,2.32,,,283.82076745,0.893,Msini,,,3467.0,0.45,0.45,4.8,8.80058
GJ 849 c,GJ 849,1,1,2,0,0,2014.0,0,5990.0,4.95,,,314.65012293,0.99,Msini,,,3467.0,0.45,0.45,4.8,8.80058
GJ 86 b,GJ 86,1,2,1,0,0,1999.0,0,15.76491,0.11,,,1404.8086,4.42,Msini,,,5182.0,0.77,0.93,4.63,10.7836
GJ 876 b,GJ 876,1,1,4,0,0,1998.0,0,61.1166,0.208317,,,723.2235,2.2756,Mass,,,,0.3,0.32,,4.67517
GJ 876 c,GJ 876,1,1,4,0,0,2000.0,0,30.0881,0.12959,,,226.9846,0.7142,Mass,,,,0.3,0.32,,4.67517
GJ 876 d,GJ 876,1,1,4,0,0,2005.0,0,1.93778,0.02080665,,,6.83,0.021,Mass,,,,0.3,0.32,,4.67517
GJ 876 e,GJ 876,1,1,4,0,0,2010.0,0,124.26,0.3343,,,14.6,0.046,Mass,,,,0.3,0.32,,4.67517
GJ 887 b,GJ 887,1,1,4,0,0,2020.0,0,9.2619,0.0683,,,3.9,0.01227077,Msini,7.8,426.0,3688.0,0.468,0.495,4.156,3.28679
GJ 887 c,GJ 887,1,1,4,0,0,2020.0,0,21.784,0.121,,,6.5,0.02045129,Msini,2.5,320.0,3688.0,0.468,0.495,4.156,3.28679
GJ 887 d,GJ 887,1,1,4,0,0,2026.0,0,50.77,0.212,,,6.1,0.01919275,Msini,0.81,241.0,3688.0,0.468,0.495,4.156,3.28679
