pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_logg,sy_dist
DMPP-6 b,DMPP-6,1,1,2,0,0,2026,0,7.60270000000,0.0779000000,,,5.80000000,0.01824884,Msini,,,,1.270000,1.079000,,54.63030000
DMPP-6 c,DMPP-6,1,1,2,0,0,2026,0,36.44100000000,0.2206000000,,,13.47000000,0.04238136,Msini,,,,1.270000,1.079000,,54.63030000
DMPP-7 b,DMPP-7,1,1,1,0,0,2026,0,4.98400000000,0.0587300000,,,61.39000000,0.19315454,Msini,,,,,1.090000,4.170000,101.38600000
DMPP-8 b,DMPP-8,1,1,1,0,0,2026,0,62.91500000000,0.3098000000,,,81.09000000,0.25513767,Msini,,,,1.240000,0.990000,,76.13350000
DMPP-9 b,DMPP-9,1,1,1,0,0,2026,0,12.73300000000,0.1097000000,,,14.43000000,0.04540186,Msini,,,,1.260000,1.100000,,109.53900000
DP Leo b,DP Leo,1,2,1,0,1,2009,0,10220.00000000000,8.1900000000,,,1922.79000000,6.05000000,Msini,,,,,0.690000,,305.68400000
DS Tuc A b,DS Tuc A,1,2,1,0,0,2019,0,8.13826800000,,5.70000000,0.50851994,,,,,850.00,5428.00,0.964000,1.010000,,44.06220000
EPIC 201170410.02,EPIC 201170410,1,1,1,0,0,2020,0,6.79870000000,0.0349000000,1.04700000,0.09340708,,,,,,3648.00,0.282000,0.287000,4.999000,
EPIC 201238110 b,EPIC 201238110,1,1,1,0,0,2019,0,28.16560000000,,1.87000000,0.16683023,,,,,,,,0.410000,,159.25900000
EPIC 201427007 b,EPIC 201427007,1,1,1,0,0,2021,0,0.72091000000,,1.50000000,0.13382127,,,,,,5633.00,0.940000,,4.400000,706.39100000
EPIC 201497682 b,EPIC 201497682,1,1,1,0,0,2019,0,2.13174000000,,0.69200000,0.06173610,,,,,,,,0.780000,,253.02600000
EPIC 201595106 b,EPIC 201595106,1,1,2,0,0,2021,0,0.87724000000,0.0177000000,1.56500000,0.13962019,7.67000000,0.02413252,Mass,2852.0000,2038.00,5679.00,0.980000,0.958000,4.435000,232.10000000
EPIC 201615463 c,K2-166,1,1,2,0,0,2019,0,3.80464000000,,1.22000000,0.10884111,,,,,,,,1.073000,,476.88200000
EPIC 201754305 d,K2-16,1,1,3,0,0,2019,0,2.71578000000,,1.03000000,0.09189045,,,,,,,,0.670000,,334.96700000
EPIC 201757695.02,EPIC 201757695,1,1,1,0,0,2020,0,2.04780000000,0.0296000000,0.90819000,0.08102328,,,,,,4520.00,0.655000,0.727000,4.659000,
EPIC 201833600 c,K2-50,1,1,2,0,0,2019,0,3.96151000000,,1.00000000,0.08921402,,,,,,,,0.611000,,257.44300000
EPIC 201841433 b,EPIC 201841433,1,1,1,0,0,2019,0,4.16980000000,0.0350000000,1.04000000,0.09278259,,,,,,5053.00,0.628461,0.802000,4.595000,436.48800000
EPIC 205950854 c,K2-168,1,1,2,0,0,2019,0,8.05072200000,,1.31000000,0.11687037,,,,,960.60,5502.70,0.830000,0.877000,,243.93500000
EPIC 206024342 b,EPIC 206024342,1,1,3,0,0,2019,0,4.50756000000,,1.70000000,0.15166384,,,,,,,,0.928000,,369.88800000
EPIC 206024342 c,EPIC 206024342,1,1,3,0,0,2021,0,0.91172400000,,1.40000000,0.12489985,,,,,,5724.00,1.100000,,4.500000,369.88800000
EPIC 206024342 d,EPIC 206024342,1,1,3,0,0,2021,0,14.64753100000,,2.60000000,0.23195686,,,,,,5724.00,1.100000,,4.500000,369.88800000
EPIC 206032309 b,EPIC 206032309,1,1,1,0,0,2019,0,2.87814000000,,1.01000000,0.09010616,,,,,,,,0.221000,,161.36500000
EPIC 206042996 b,EPIC 206042996,1,1,2,0,0,2019,0,5.29860000000,,1.70000000,0.15166410,,,,,,4114.00,0.500000,,4.800000,451.76900000
EPIC 206042996 c,EPIC 206042996,1,1,2,0,0,2021,0,0.35488400000,,1.20000000,0.10705701,,,,,,4114.00,0.500000,,4.800000,451.76900000
EPIC 206215704 b,EPIC 206215704,1,1,1,0,0,2019,0,2.25543600000,,1.00000000,0.08921418,,,,,,3297.00,0.250000,,4.900000,109.88800000
EPIC 206317286 b,EPIC 206317286,1,1,2,0,0,2019,0,1.58252000000,,0.96000000,0.08564546,,,,,,,,0.711000,,314.35000000
EPIC 206317286 c,EPIC 206317286,1,1,2,0,0,2022,0,17.51547200000,,2.09400000,0.18681449,,,,,,4752.00,0.758000,0.832000,4.596000,314.35000000
EPIC 211822797 b,EPIC 211822797,1,1,1,0,0,2016,0,21.17019630000,0.1195000000,1.92000000,0.17129122,,,,,431.00,4057.00,0.580000,0.620000,4.700000,186.19700000
EPIC 211945201 b,EPIC 211945201,1,1,1,0,0,2018,0,19.49221000000,0.1493000000,5.76000000,0.51387278,,,,,817.00,6069.00,1.390000,1.170000,4.220000,181.69000000
EPIC 212297394 b,EPIC 212297394,1,1,2,0,0,2019,0,2.28936300000,,1.48000000,0.13203698,,,,,1149.00,5171.00,0.800000,0.830000,4.550000,418.39500000
EPIC 212297394 c,EPIC 212297394,1,1,2,0,0,2021,0,5.21396500000,,2.27000000,0.20251618,,,,,866.00,5171.00,0.800000,0.830000,4.550000,418.39500000
EPIC 212424622 b,EPIC 212424622,1,1,1,0,0,2019,0,18.09830000000,,2.17000000,0.19359443,,,,,,,,1.106000,,611.80400000
EPIC 212499991 b,EPIC 212499991,1,1,1,0,0,2019,0,34.88500000000,,1.60000000,0.14274244,,,,,,,,0.912000,,283.29000000
EPIC 212587672 b,EPIC 212587672,1,1,2,0,0,2019,0,15.28078000000,,1.26000000,0.11240986,,,,,756.00,6004.00,0.980000,0.990000,4.450000,320.07000000
EPIC 212587672 c,EPIC 212587672,1,1,2,0,0,2021,0,23.22855500000,,2.32000000,0.20697689,,,,,658.00,6004.00,0.980000,0.990000,4.450000,320.07000000
EPIC 212624936 b,EPIC 212624936,1,1,2,0,0,2021,0,0.57865700000,,1.20000000,0.10705701,,,,,,5765.00,0.930000,,4.400000,561.92900000
EPIC 212624936 c,EPIC 212624936,1,1,2,0,0,2021,0,11.81143700000,,2.30000000,0.20519261,,,,,,5765.00,0.930000,,4.400000,561.92900000
EPIC 212737443 b,EPIC 212737443,1,1,2,0,0,2019,0,13.60300000000,0.0980000000,2.58600000,0.23070747,,,,,536.00,4684.00,0.673000,0.690000,4.622000,336.25000000
EPIC 212737443 c,EPIC 212737443,1,1,2,0,0,2019,0,65.55000000000,0.2800000000,2.69000000,0.23998573,,,,,316.00,4684.00,0.673000,0.690000,4.622000,336.25000000
EPIC 220492298 b,EPIC 220492298,1,1,1,0,0,2021,0,0.76240600000,,0.99000000,0.08832204,,,,,,5620.00,0.890000,,4.500000,624.51200000
EPIC 220554210 c,K2-282,1,1,2,0,0,2019,0,0.70531000000,,1.60000000,0.14274268,,,,,,5499.00,1.000000,,4.500000,496.28900000
EPIC 220674823 b,EPIC 220674823,1,1,2,0,0,2016,0,0.57130782000,0.0132000000,1.60600000,0.14327797,7.54000000,0.02372349,Mass,,2324.00,5578.00,0.990000,0.913000,4.408000,244.59000000
EPIC 220674823 c,EPIC 220674823,1,1,2,0,0,2016,0,13.34060300000,0.1078000000,2.71200000,0.24194885,7.90000000,0.02485618,Mass,,838.00,5578.00,0.990000,0.913000,4.408000,244.59000000
EPIC 228836835 b,EPIC 228836835,1,1,1,0,0,2021,0,0.72811300000,,1.10000000,0.09813560,,,,,,3782.00,0.320000,,5.000000,150.12400000
EPIC 229004835 b,EPIC 229004835,1,1,1,0,0,2023,0,16.14113200000,0.1237000000,2.33200000,0.20804746,10.40000000,0.03272206,Mass,69.7000,804.00,5868.00,0.999000,0.970000,,121.97100000
EPIC 246851721 b,EPIC 246851721,1,2,1,0,0,2018,0,6.18023500000,0.0722900000,11.78065900,1.05100000,953.49000000,3.00000000,Mass,642.0000,1401.00,6202.00,1.586000,1.317000,4.157000,372.63200000
EPIC 248847494 b,EPIC 248847494,1,1,1,0,0,2018,0,3650.00000000000,4.5000000000,12.44199000,1.11000000,4131.79000000,13.00000000,Mass,0.1900,183.00,4898.00,2.700000,0.900000,3.520000,551.88600000
EPIC 249893012 b,EPIC 249893012,1,1,3,0,0,2020,0,3.59510000000,0.0470000000,1.95000000,0.17396735,8.75000000,0.02753044,Mass,1037.0000,1616.00,5430.00,1.710000,1.050000,3.990000,321.29600000
EPIC 249893012 c,EPIC 249893012,1,1,3,0,0,2020,0,15.62400000000,0.1300000000,3.67000000,0.32741547,14.67000000,0.04615675,Mass,160.0000,990.00,5430.00,1.710000,1.050000,3.990000,321.29600000
EPIC 249893012 d,EPIC 249893012,1,1,3,0,0,2020,0,35.74700000000,0.2200000000,3.94000000,0.35150326,10.18000000,0.03202970,Mass,53.0000,752.00,5430.00,1.710000,1.050000,3.990000,321.29600000
FU Tau b,FU Tau,1,1,1,0,0,2008,0,,800.0000000000,,,5085.28000000,16.00000000,Mass,,2375.00,2838.00,,0.050000,,
G 192-15 b,G 192-15,1,1,2,0,0,2025,0,2.27476000000,0.0172300000,,,1.03000000,0.00324074,Msini,7.0600,453.60,,,0.132000,,9.53114000
G 192-15 c,G 192-15,1,1,2,0,0,2025,0,1219.00000000000,1.1370000000,,,14.30000000,0.04499283,Msini,0.0016,55.90,,,0.132000,,9.53114000
G 196-3 b,G 196-3,1,1,1,0,0,2024,0,,350.0000000000,,,8263.53858200,26.00000000,Mass,,1670.00,,,,,21.79120000
G 261-6 b,G 261-6,1,1,1,0,0,2025,0,5.45360000000,0.0297100000,,,1.37000000,0.00431050,Msini,1.8000,322.30,,,0.118000,,10.62670000
G 264-012 b,G 264-012,1,1,2,0,0,2021,0,2.30538000000,0.0227900000,,,2.50000000,0.00786588,Msini,20.5000,587.00,3326.00,0.305000,0.297000,4.850000,16.00900000
G 264-012 c,G 264-012,1,1,2,0,0,2021,0,8.05180000000,0.0525000000,,,3.75000000,0.01179882,Msini,3.8700,387.00,3326.00,0.305000,0.297000,4.850000,16.00900000
G 268-110 b,G 268-110,1,1,1,0,0,2025,0,1.43263000000,0.0128300000,,,1.52000000,0.00478245,Msini,13.5700,534.00,,,0.137000,,
G 9-40 b,G 9-40,1,1,1,0,0,2019,0,5.74599820000,0.0418000000,1.90000000,0.16950694,4.00000000,0.01258541,Mass,6.2700,440.60,3395.00,0.302600,0.295200,4.840000,27.92760000
GJ 1002 b,GJ 1002,1,1,2,0,0,2022,0,10.34650000000,0.0457000000,,,1.08000000,0.00339806,Msini,0.6700,230.90,3024.00,0.137000,0.120000,5.100000,4.84867000
GJ 1002 c,GJ 1002,1,1,2,0,0,2022,0,21.20200000000,0.0738000000,,,1.36000000,0.00427904,Msini,0.2570,181.70,3024.00,0.137000,0.120000,5.100000,4.84867000
GJ 1061 b,GJ 1061,1,1,3,0,0,2020,0,3.20730000000,0.0210000000,,,1.11000000,0.00349245,Mass,,,2953.00,0.156000,0.120000,,3.67278000
GJ 1061 c,GJ 1061,1,1,3,0,0,2020,0,6.68210000000,0.0342000000,,,1.81000000,0.00569490,Mass,,,2953.00,0.156000,0.120000,,3.67278000
GJ 1061 d,GJ 1061,1,1,3,0,0,2020,0,13.06600000000,0.0540000000,,,1.67000000,0.00525441,Mass,,,2953.00,0.156000,0.120000,,3.67278000
GJ 1132 b,GJ 1132,1,1,2,0,0,2015,0,1.62892911000,0.0157000000,1.19151465,0.10630000,1.83704819,0.00578000,Mass,19.3000,583.80,3229.00,0.221100,0.194500,5.037000,12.61300000
GJ 1132 c,GJ 1132,1,1,2,0,0,2018,0,8.92900000000,,,,2.91000000,0.00915588,Msini,,,,0.226000,0.198000,5.020000,12.61300000
GJ 1137 c,HD 93083,1,1,2,0,0,2026,0,9.64120000000,0.0835000000,,,5.12000000,0.01610932,Msini,58.4000,,5033.80,0.837000,0.836000,4.230000,28.51590000
GJ 1148 b,GJ 1148,1,1,2,0,0,2010,0,41.38000000000,0.1660000000,,,96.70000000,0.30425070,Msini,,,3287.00,0.358519,0.344045,4.865660,11.01430000
GJ 1148 c,GJ 1148,1,1,2,0,0,2017,0,532.58000000000,0.9120000000,,,68.06000000,0.21413963,Msini,,,3287.00,0.358519,0.344045,4.865660,11.01430000
GJ 1151 c,GJ 1151,1,1,1,0,0,2023,0,389.70000000000,0.5714000000,,,10.62000000,0.03341426,Msini,,,3280.00,0.178100,0.163900,5.090000,8.03625000
GJ 1214 b,GJ 1214,1,1,1,0,0,2009,0,1.58040453100,0.0150500000,2.73300000,0.24382235,8.41000000,0.02646082,Mass,17.2000,567.00,3101.00,0.216200,0.182000,5.028600,14.64270000
GJ 1252 b,GJ 1252,1,1,1,0,0,2020,0,0.51823310000,,1.19300000,0.10643251,1.32000000,0.00415318,Mass,,,3458.00,0.391000,0.381000,,20.37300000
GJ 1265 b,GJ 1265,1,1,1,0,0,2018,0,3.65110000000,0.0260000000,,,7.40000000,0.02328289,Msini,,,3236.00,0.192000,0.178000,5.090000,10.25250000
GJ 1289 b,GJ 1289,1,1,1,0,0,2024,0,111.74000000000,0.2700000000,,,6.27000000,0.01972763,Msini,,150.00,3296.00,,0.210000,,8.35147000
GJ 143 b,GJ 143,1,1,2,0,0,2019,0,35.61253000000,0.1915000000,2.61000000,0.23284860,22.70000000,0.07142183,Mass,,422.00,4640.00,0.695000,0.730000,4.613000,16.32000000
GJ 15 A c,GJ 15 A,1,2,2,0,0,2018,0,7600.00000000000,5.4000000000,,,36.00000000,0.11326810,Msini,,,3607.00,0.380000,0.380000,4.870000,3.56228000
GJ 160.2 b,GJ 160.2,1,1,1,0,0,2014,0,5.23540000000,0.0530000000,,,10.20000000,0.03209263,Msini,,,4347.00,,0.690000,,25.85570000
GJ 163 b,GJ 163,1,1,3,0,0,2013,0,8.63182000000,0.0607000000,,,10.60000000,0.03335116,Msini,,,,,,,15.12850000
GJ 163 c,GJ 163,1,1,3,0,0,2013,0,25.63058000000,0.1254000000,,,6.80000000,0.02139509,Msini,,,,,,,15.12850000
GJ 163 d,GJ 163,1,1,3,0,0,2013,0,603.95116000000,1.0304000000,,,29.40000000,0.09250228,Msini,,,,,,,15.12850000
GJ 179 b,GJ 179,1,1,1,0,0,2009,0,2288.00000000000,2.4100000000,,,260.61000000,0.82000000,Msini,,,3370.00,0.380000,0.357000,4.830000,12.35600000
GJ 180 b,GJ 180,1,1,3,0,0,2014,0,17.13300000000,0.0920000000,,,6.49000000,0.02041972,Msini,,,,,0.430000,,11.94070000
GJ 180 c,GJ 180,1,1,3,0,0,2014,0,24.32900000000,0.1290000000,,,6.40000000,0.02013655,Msini,,,3371.00,,0.430000,,11.94070000
GJ 180 d,GJ 180,1,1,3,0,0,2020,0,106.30000000000,0.3090000000,,,7.56000000,0.02378630,Msini,,,,,0.430000,,11.94070000
GJ 2030 b,GJ 2030,1,1,2,0,0,2022,0,2.38129000000,0.0340000000,,,4.76742611,0.01500000,Msini,,,,,0.960000,,37.07880000
GJ 2030 c,GJ 2030,1,1,2,0,0,2022,0,25533.11353000000,16.7610000000,,,4069.15709482,12.80300000,Mass,,,,,0.960000,,37.07880000
GJ 2056 b,GJ 2056,1,1,1,0,0,2020,0,69.97100000000,0.2830000000,,,16.20000000,0.05097064,Msini,,,,,0.620000,,28.44340000
GJ 2126 b,GJ 2126,1,1,1,0,0,2025,0,272.70000000000,0.7100000000,,,413.17692910,1.30000000,Msini,,,4159.00,0.728000,0.650000,4.527000,38.12900000
GJ 238 b,GJ 238,1,1,1,0,0,2024,0,1.74469990000,0.0212300000,0.56600000,0.05049522,,,,,758.00,3485.00,0.431400,0.419300,,15.21420000
GJ 251 b,GJ 251,1,1,2,0,0,2020,0,14.23700000000,0.0808000000,,,3.85000000,0.01211345,Msini,2.3700,336.00,3342.00,0.360000,0.350000,4.870000,5.58057000
GJ 251 c,GJ 251,1,1,2,0,0,2025,0,53.64700000000,0.1960000000,,,3.88000000,0.01220785,Msini,0.4040,216.00,3342.00,0.360000,0.350000,4.870000,5.58057000
GJ 27.1 b,GJ 27.1,1,1,1,0,0,2014,0,15.81900000000,0.1010000000,,,13.00000000,0.04090237,Msini,,,3542.00,,0.530000,,23.60620000
GJ 273 b,GJ 273,1,1,2,0,0,2017,0,18.64980000000,0.0911010000,,,2.89000000,0.00909291,Msini,1.0600,,3382.00,0.293000,0.290000,,5.92153500
GJ 273 c,GJ 273,1,1,2,0,0,2017,0,4.72340000000,0.0364670000,,,1.18000000,0.00371268,Msini,6.6600,,3382.00,0.293000,0.290000,,5.92153500
GJ 3021 b,GJ 3021,1,2,1,0,0,2000,0,133.71000000000,0.4900000000,,,1071.04000000,3.37000000,Msini,,350.00,5540.00,0.900000,0.900000,4.700000,17.55590000
GJ 3082 b,GJ 3082,1,1,1,0,0,2020,0,11.94900000000,0.0790000000,,,8.20000000,0.02579996,Msini,,,,,0.470000,,16.61860000
GJ 3090 b,GJ 3090,1,1,2,0,0,2022,0,2.85310198000,0.0316000000,2.18000000,0.19448691,4.52000000,0.01422151,Mass,45.4000,723.00,3707.00,0.516000,0.519000,,22.47510000
GJ 3090 c,GJ 3090,1,1,2,0,0,2026,0,15.94070000000,0.0997000000,,,10.00000000,0.03146352,Msini,4.5800,407.20,3707.00,0.516000,0.519000,,22.47510000
GJ 3138 b,GJ 3138,1,1,3,0,0,2017,0,1.22003000000,0.0197000000,,,1.78000000,0.00560048,Msini,118.1000,,3717.00,0.500000,0.681000,,28.47120000
GJ 3138 c,GJ 3138,1,1,3,0,0,2017,0,5.97400000000,0.0570000000,,,4.18000000,0.01315168,Msini,13.9000,,3717.00,0.500000,0.681000,,28.47120000
GJ 3138 d,GJ 3138,1,1,3,0,0,2017,0,257.80000000000,0.6980000000,,,10.50000000,0.03303653,Msini,0.1000,,3717.00,0.500000,0.681000,,28.47120000
GJ 317 b,GJ 317,1,1,2,0,0,2007,0,695.69000000000,1.1380000000,,,536.49435102,1.68800000,Msini,,,3496.00,0.403000,0.402000,,15.19680000
GJ 317 c,GJ 317,1,1,2,0,0,2016,0,6500.00000000000,5.0400000000,,,454.49462201,1.43000000,Msini,,,3496.00,0.403000,0.402000,,15.19680000
GJ 3222 b,GJ 3222,1,2,1,0,0,2022,0,10.66669000000,0.0910000000,,,11.44182265,0.03600000,Msini,,,,,0.890000,,18.23817000
GJ 328 b,GJ 328,1,1,2,0,0,2013,0,3771.00000000000,4.1100000000,,,797.74930157,2.51000000,Msini,,,3897.00,0.630000,0.650000,4.640000,20.52660000
GJ 328 c,GJ 328,1,1,2,0,0,2023,0,241.80000000000,0.6570000000,,,21.40000000,0.06733193,Msini,,,3897.00,0.630000,0.650000,4.640000,20.52660000
GJ 3293 b,GJ 3293,1,1,4,0,0,2015,0,30.59870000000,0.1433900000,,,23.54000000,0.07406475,Msini,1.0700,,3466.00,0.404000,0.420000,,20.19030000
GJ 3293 c,GJ 3293,1,1,4,0,0,2015,0,122.61960000000,0.3617500000,,,21.09000000,0.06635623,Msini,0.1700,,3466.00,0.404000,0.420000,,20.19030000
GJ 3293 d,GJ 3293,1,1,4,0,0,2017,0,48.13450000000,0.1939400000,,,7.60000000,0.02391215,Msini,0.5900,,3466.00,0.404000,0.420000,,20.19030000
GJ 3293 e,GJ 3293,1,1,4,0,0,2017,0,13.25430000000,0.0820800000,,,3.28000000,0.01031998,Msini,3.3400,,3466.00,0.404000,0.420000,,20.19030000
GJ 3323 b,GJ 3323,1,1,2,0,0,2017,0,5.36360000000,0.0328200000,,,2.02000000,0.00635560,Msini,2.5800,,3159.00,0.119000,0.164000,,5.37484000
GJ 3323 c,GJ 3323,1,1,2,0,0,2017,0,40.54000000000,0.1264000000,,,2.31000000,0.00726804,Msini,0.1700,,3159.00,0.119000,0.164000,,5.37484000
GJ 3341 b,GJ 3341,1,1,1,0,0,2015,0,14.20700000000,0.0890000000,,,6.60000000,0.02080000,Msini,,,3526.00,0.439000,0.470000,,23.61900000
GJ 338 B b,GJ 338 B,1,2,1,0,0,2020,0,24.42200000000,0.1420000000,,,10.60000000,0.03335133,Msini,,,4014.00,0.580000,0.640000,4.680000,6.33256000
GJ 341 b,GJ 341,1,1,1,0,0,2025,0,7.57686000000,,0.88000000,0.07850848,4.00000000,0.01258541,Mass,13.8000,,3770.00,0.506600,0.480000,4.720000,10.45400000
GJ 3470 b,GJ 3470,1,1,1,0,0,2012,0,3.33664960000,0.0355000000,4.57000000,0.40770809,13.90000000,0.04373407,Mass,,593.50,3600.00,0.547000,0.539000,4.695000,29.42140000
GJ 3473 b,GJ 3473,1,2,2,0,0,2020,0,1.19800350000,0.0158900000,1.26400000,0.11276653,1.86000000,0.00585219,Mass,59.4000,773.00,3347.00,0.364000,0.360000,4.810000,27.36440000
GJ 3473 c,GJ 3473,1,2,2,0,0,2020,0,15.50900000000,0.0876000000,,,7.41000000,0.02331435,Msini,1.9500,329.10,3347.00,0.364000,0.360000,4.810000,27.36440000
GJ 3512 b,GJ 3512,1,1,2,0,0,2019,0,203.10900000000,0.3376000000,,,146.51889563,0.46100000,Msini,,,3141.00,0.139000,0.123000,,9.48637000
GJ 3512 c,GJ 3512,1,1,2,0,0,2020,0,2354.00000000000,1.7310000000,,,143.97626837,0.45300000,Msini,,,3141.00,0.139000,0.123000,,9.48637000
GJ 357 b,GJ 357,1,1,3,0,0,2019,0,3.93060000000,0.0360000000,1.20000000,0.10705701,,,,,518.00,3505.00,0.337000,0.342000,4.940000,9.44181000
GJ 357 c,GJ 357,1,1,3,0,0,2019,0,9.12470000000,0.0610000000,,,3.40000000,0.01069754,Msini,4.4500,401.20,3505.00,0.337000,0.342000,4.940000,9.44181000
GJ 357 d,GJ 357,1,1,3,0,0,2019,0,55.66100000000,0.2040000000,,,6.10000000,0.01919265,Msini,0.3800,219.60,3505.00,0.337000,0.342000,4.940000,9.44181000
GJ 3634 b,GJ 3634,1,1,1,0,0,2010,0,2.64561000000,0.0287000000,,,8.40000000,0.02600000,Mass,,,,0.430000,0.450000,,20.37790000
GJ 367 b,GJ 367,1,1,3,0,0,2021,0,0.32192250000,0.0070900000,0.69900000,0.06236071,0.63300000,0.00199164,Mass,579.0000,1365.00,3522.00,0.458000,0.455000,4.776000,9.41263000
GJ 367 c,GJ 367,1,1,3,0,0,2023,0,11.53010000000,,,,4.13000000,0.01299443,Msini,,,3522.00,0.458000,0.455000,4.776000,9.41263000
GJ 367 d,GJ 367,1,1,3,0,0,2023,0,34.36900000000,,,,6.03000000,0.01897250,Msini,,,3522.00,0.458000,0.455000,4.776000,9.41263000
GJ 3779 b,GJ 3779,1,1,1,0,0,2018,0,3.02320000000,0.0260000000,,,8.00000000,0.02517069,Msini,,,3324.00,0.281000,0.270000,5.050000,13.74300000
GJ 3929 b,GJ 3929,1,1,2,0,0,2022,0,2.61623500000,0.0252000000,1.09000000,0.09724345,1.75000000,0.00550612,Mass,17.3000,568.00,3384.00,0.320000,0.313000,4.890000,15.80950000
GJ 3929 c,GJ 3929,1,1,2,0,0,2022,0,15.04000000000,0.0810000000,,,5.71000000,0.01796567,Msini,1.6800,317.00,3384.00,0.320000,0.313000,4.890000,15.80950000
GJ 393 b,GJ 393,1,1,1,0,0,2021,0,7.02679000000,0.0540200000,,,1.71000000,0.00538026,Msini,9.2100,485.00,3579.00,0.426000,0.426000,4.880000,7.03149000
GJ 3942 b,GJ 3942,1,1,1,0,0,2017,0,6.90500000000,0.0608000000,,,7.14000000,0.02246484,Msini,,590.00,3867.00,0.610000,0.630000,4.650000,16.92870000
GJ 3988 b,GJ 3988,1,1,1,0,0,2023,0,6.94420000000,0.0405000000,,,3.69000000,0.01161004,Msini,2.4500,348.00,3273.00,0.197340,0.184200,4.920000,9.91050000
GJ 3998 b,GJ 3998,1,1,3,0,0,2016,0,2.65033000000,0.0300000000,,,2.50000000,0.00786588,Msini,48.0000,,3726.00,0.500000,0.520000,4.750000,18.14590000
GJ 3998 c,GJ 3998,1,1,3,0,0,2016,0,13.72700000000,0.0900000000,,,6.82000000,0.02145812,Msini,5.4000,,3726.00,0.500000,0.520000,4.750000,18.14590000
GJ 3998 d,GJ 3998,1,1,3,0,0,2025,0,41.78000000000,0.1890000000,,,6.07000000,0.01909836,Msini,1.2000,,3726.00,0.500000,0.520000,4.750000,18.14590000
GJ 411 b,GJ 411,1,1,2,0,0,2019,0,12.93940000000,0.0787900000,,,2.69000000,0.00846369,Msini,,,3719.00,0.368500,0.389900,4.895000,5.67577300
GJ 414 A b,GJ 414 A,1,2,2,0,0,2021,0,50.80000000000,0.2324000000,2.63000000,0.23463288,7.60000000,0.02391215,Msini,,308.60,4120.00,0.680000,0.650000,4.650000,11.88930000
GJ 414 A c,GJ 414 A,1,2,2,0,0,2021,0,749.83000000000,1.4000000000,8.40000000,0.74939781,53.83000000,0.16936727,Msini,,124.70,4120.00,0.680000,0.650000,4.650000,11.88930000
GJ 422 b,GJ 422,1,1,1,0,0,2014,0,20.12900000000,0.1110000000,,,11.07000000,0.03482994,Msini,,,,,0.350000,,12.66310000
GJ 4274 b,GJ 4274,1,1,2,0,0,2026,0,1.63390000000,0.0153000000,,,2.97000000,0.00934467,Msini,14.7000,,3228.00,0.190000,0.180000,5.260000,7.23556000
GJ 4274 c,GJ 4274,1,1,2,0,0,2026,0,69.57000000000,0.1860000000,,,8.39000000,0.02639789,Msini,0.1000,,3228.00,0.190000,0.180000,5.260000,7.23556000
GJ 4276 b,GJ 4276,1,1,1,0,0,2019,0,13.35200000000,0.0820000000,,,16.57000000,0.05213479,Msini,,,3387.00,0.407000,0.406000,4.970000,21.33620000
GJ 433 b,GJ 433,1,1,3,0,0,2013,0,7.37050000000,0.0620000000,,,6.04300000,0.01901331,Msini,,,,,0.480000,,9.06456000
GJ 433 c,GJ 433,1,1,3,0,0,2014,0,5094.10500000000,4.8190000000,,,32.42200000,0.10201051,Msini,,,,,0.480000,,9.06456000
GJ 433 d,GJ 433,1,1,3,0,0,2020,0,36.05900000000,0.1780000000,,,5.22300000,0.01643331,Msini,,,,,0.480000,,9.06456000
GJ 436 b,GJ 436,1,1,1,0,0,2004,0,2.64388312000,0.0291000000,4.17000000,0.37200000,22.10000000,0.07000000,Mass,,,,0.455000,0.470000,4.792000,9.75321000
GJ 463 b,GJ 463,1,1,1,0,0,2022,0,3459.00000000000,3.5300000000,,,524.09904314,1.64900000,Msini,,,3563.00,0.483000,0.486000,,18.35540000
GJ 480 b,GJ 480,1,1,1,0,0,2020,0,9.55360000000,0.0680000000,,,8.80000000,0.02768790,Msini,,406.00,3509.00,0.449000,0.450000,4.880000,14.23580000
GJ 486 b,GJ 486,1,1,1,0,0,2021,0,1.46712127000,0.0171400000,1.28900000,0.11499708,2.77000000,0.00871539,Mass,39.2000,696.30,3317.00,0.324300,0.312000,4.911100,8.07426000
GJ 504 b,GJ 504,1,1,1,0,0,2013,0,,43.5000000000,,,1271.30000000,4.00000000,Mass,,510.00,6234.00,,1.220000,4.600000,17.52990000
GJ 508.2 b,GJ 508.2,1,1,1,0,0,2025,0,5300.00000000000,4.8500000000,,,587.98255295,1.85000000,Msini,,,3720.00,0.530000,0.540000,,16.63740000
GJ 514 b,GJ 514,1,1,1,0,0,2022,0,140.43000000000,0.4220000000,,,5.20000000,0.01636103,Msini,0.2800,202.00,3728.00,0.500000,0.510000,4.760000,7.61778000
GJ 536 b,GJ 536,1,1,2,0,0,2016,0,8.70874000000,0.0668000000,,,6.37000000,0.02004226,Msini,9.9000,451.00,3641.00,0.529000,0.528000,4.713000,10.40920000
GJ 536 c,GJ 536,1,1,2,0,0,2025,0,32.76100000000,0.1617000000,,,5.89000000,0.01853201,Msini,1.6920,290.50,3641.00,0.529000,0.528000,4.713000,10.40920000
